Transaction_id,Transaction_Type,Description,Amount,Transaction_Date,Customer_id
1318,Deposit,Picture evidence machine issue.,427.64,2017-04-12,123
1319,Deposit,Skin pattern.,1485.42,2020-06-29,123
1320,Payment,Outside many.,1221.28,2023-01-12,123
1321,Deposit,Fall visit religious product.,274.36,2016-08-15,123
1322,Withdrawal,Blue experience seem sport respond.,1418.60,2022-07-19,123
1323,Deposit,Itself off feel trial.,1887.73,2017-02-10,124
1324,Transfer,Read why much.,250.88,2016-10-16,124
1325,Transfer,Think season skill war for.,1132.09,2017-07-26,124
1326,Payment,Want air forward join.,2474.49,2022-12-02,124
1327,Deposit,Network kind.,634.59,2020-08-29,124
1328,Transfer,Science kind order.,2069.55,2022-06-06,124
1329,Payment,Maybe with event spring great.,2228.54,2017-02-13,124
1330,Deposit,Standard meet people me house.,282.79,2018-02-12,124
1331,Withdrawal,Around dream memory number.,370.60,2021-03-16,124
1332,Transfer,Stock hope hotel part policy.,1648.76,2024-03-20,124
1333,Payment,Us fear themselves.,78.23,2019-05-01,125
1334,Deposit,Economy if form you.,899.19,2017-06-17,125
1335,Deposit,Star rather home.,485.41,2021-07-27,125
1336,Payment,Mean as miss.,2413.67,2015-12-21,125
1337,Withdrawal,Decide test.,2468.34,2015-12-25,125
1338,Transfer,Perform high a federal.,664.01,2018-03-11,125
1339,Payment,Deep I.,2220.10,2021-06-03,125
1340,Transfer,Everybody involve trial business.,2363.22,2022-09-16,125
1341,Transfer,International control.,477.24,2019-04-23,125
1342,Payment,Speech analysis.,2085.59,2024-06-05,125
1343,Transfer,Risk staff if.,1988.54,2019-06-14,125
1344,Payment,Without necessary impact me.,721.73,2025-09-17,125
1345,Payment,Point total.,2318.16,2024-02-27,125
1346,Transfer,Amount stock.,1702.63,2019-12-10,125
1347,Withdrawal,Finish own Democrat.,1559.86,2018-05-10,125
1348,Deposit,Capital name research product.,759.81,2022-07-29,125
1349,Payment,Beyond development.,1999.66,2025-08-19,125
1350,Deposit,Firm a television cold.,103.34,2022-08-19,125
1351,Deposit,Size loss smile activity.,133.93,2022-05-18,125
1352,Deposit,Attention talk.,1076.38,2018-05-27,125
1353,Transfer,Task behind my treat.,629.33,2021-11-17,126
1354,Withdrawal,Area section pressure bed far.,1963.37,2020-03-05,126
1355,Transfer,Side break tree personal right.,2384.26,2017-10-22,126
1356,Withdrawal,Theory from.,357.47,2017-08-02,126
1357,Transfer,Believe spend specific development up.,1080.69,2024-11-25,126
1358,Transfer,Mother bank item produce.,547.93,2020-07-01,126
1359,Payment,Low movie.,2029.46,2018-08-30,127
1360,Transfer,Particular challenge surface.,1056.99,2024-09-15,127
1361,Transfer,Seem way support.,2300.57,2019-02-10,127
1362,Transfer,Admit truth reduce outside.,434.08,2020-12-01,127
1363,Withdrawal,Child opportunity.,2011.15,2024-03-30,127
1364,Withdrawal,Spend avoid crime.,625.80,2021-02-19,127
1365,Transfer,Good which among the teacher.,753.35,2024-11-05,127
1366,Payment,Among appear yeah.,1417.10,2018-10-05,127
1367,Payment,Long put very.,1365.03,2021-08-04,127
1368,Payment,Many mission give choice.,241.01,2019-11-26,127
1369,Transfer,Effort according human attention.,1735.64,2020-02-27,127
1370,Payment,Toward smile scientist.,1171.48,2021-01-04,127
1371,Deposit,Power true.,2403.66,2020-08-19,129
1372,Payment,Option store wall investment.,2281.48,2025-07-05,129
1373,Transfer,Purpose collection brother it.,221.98,2024-03-25,129
1374,Transfer,My tonight.,1966.79,2019-04-19,129
1375,Transfer,Tell report sister.,319.06,2019-09-18,129
1376,Payment,Such unit crime consider ground.,134.79,2016-04-30,129
1377,Deposit,Shoulder oil trip arrive small.,315.71,2018-04-17,129
1378,Payment,Boy expect production.,1157.56,2017-04-01,129
1379,Deposit,Involve probably measure painting suffer.,2098.16,2024-11-09,129
1380,Deposit,Suffer thing.,676.17,2018-07-09,129
1381,Transfer,Plan number identify natural.,834.38,2024-09-18,129
1382,Transfer,Grow gas become.,1414.04,2018-01-23,129
1383,Deposit,Senior successful society.,2160.92,2024-06-11,129
1384,Withdrawal,Million if.,1754.23,2020-01-07,129
1385,Withdrawal,Simply walk three.,1405.56,2020-04-02,129
1386,Withdrawal,Education section.,559.64,2018-03-25,129
1387,Deposit,Style theory reduce reality.,752.93,2022-04-27,129
1388,Withdrawal,Trade either source necessary.,2014.24,2018-10-24,129
1389,Deposit,Event nor enjoy.,168.79,2024-02-03,133
1390,Withdrawal,Themselves ahead identify opportunity speech.,1300.04,2023-01-13,133
1391,Payment,Stock treatment alone still.,259.91,2025-07-13,133
1392,Transfer,Energy huge order determine.,977.39,2024-06-10,133
1393,Withdrawal,Point trip give president main.,1011.99,2023-09-29,133
1394,Transfer,Part ever figure.,2104.46,2019-09-04,133
1395,Payment,Price face grow upon you.,2054.39,2018-03-02,133
1396,Deposit,Traditional condition summer purpose.,2148.43,2018-11-20,133
1397,Withdrawal,Move law sell painting there.,366.47,2025-07-25,137
1398,Withdrawal,Crime believe visit whose.,355.07,2017-06-16,137
1399,Withdrawal,Catch woman husband light.,427.77,2017-06-28,137
1400,Transfer,Public heart million.,1190.92,2022-07-22,137
1401,Payment,Trade care site rather can.,1669.17,2019-03-16,137
1402,Payment,Whatever be serve hit.,918.98,2022-09-20,137
1403,Deposit,Human account couple others camera.,965.17,2016-11-01,137
1404,Payment,Then organization place skill.,1160.45,2016-09-06,137
1405,Payment,Low animal how her.,371.27,2022-08-18,137
1406,Deposit,Second start far citizen.,301.20,2021-06-09,137
1407,Payment,State market car beautiful.,1451.76,2025-06-04,137
1408,Withdrawal,Focus event which.,107.54,2021-10-30,137
1409,Payment,Character still hope almost.,1170.30,2017-09-12,137
1410,Transfer,Fly student study final hospital.,692.98,2024-01-12,137
1411,Withdrawal,Laugh blue.,1252.10,2016-02-25,137
1412,Payment,Fund change.,872.74,2017-11-20,137
1413,Withdrawal,Growth rule direction current because.,1283.10,2023-11-07,137
1414,Transfer,Middle he including.,880.32,2017-09-28,137
1415,Withdrawal,Partner stop discover professional.,1788.24,2016-12-25,142
1416,Transfer,Change rise represent.,696.57,2017-04-03,142
1417,Payment,Painting third.,2308.77,2025-01-15,142
1418,Withdrawal,Even election season rise society.,941.93,2020-07-07,142
1419,Transfer,Training political avoid.,1440.52,2020-02-14,142
1420,Transfer,Space Mrs.,324.43,2022-03-04,142
1421,Payment,Mention enter trade teach.,1461.65,2016-07-01,142
1422,Withdrawal,Then loss seven character.,169.86,2025-06-23,142
1423,Deposit,And chance up.,580.03,2018-05-07,142
1424,Payment,Us challenge behavior man.,1249.09,2018-03-10,142
1425,Withdrawal,Tend top military maybe president.,809.82,2023-03-18,142
1426,Withdrawal,Sound note.,264.47,2015-12-06,142
1427,Payment,Technology class impact.,1820.68,2021-07-01,142
1428,Transfer,Mind pattern south specific.,2306.02,2025-02-10,142
1429,Deposit,Gun list win simply.,287.07,2016-04-23,142
1430,Deposit,Term indicate short feel.,1104.38,2021-08-10,142
1431,Deposit,Wear century see yeah station.,2308.95,2022-03-16,142
1432,Withdrawal,Fire far control.,1747.12,2021-07-28,142
1433,Withdrawal,Dark bring together wide.,2472.19,2019-05-16,142
1434,Transfer,Serious network former world edge.,631.98,2020-11-24,143
1435,Withdrawal,Discover save cost while.,564.52,2017-06-26,143
1436,Withdrawal,According energy however.,1085.72,2019-11-18,143
1437,Deposit,Here her analysis campaign.,215.96,2025-07-14,143
1438,Withdrawal,Wide federal religious still land.,509.65,2016-09-21,143
1439,Payment,Argue line debate.,2233.33,2021-10-10,143
1440,Deposit,Respond hope growth.,1421.17,2016-02-11,143
1441,Payment,Bill since remember.,852.44,2018-02-26,143
1442,Payment,Campaign prevent alone subject.,476.15,2023-06-25,143
1443,Withdrawal,Either western.,1252.62,2021-10-22,143
1444,Payment,About standard address.,2004.19,2020-11-19,143
1445,Deposit,Bank two green opportunity.,2185.07,2019-06-04,144
1446,Transfer,High fill remain find use.,318.85,2020-01-03,144
1447,Withdrawal,Attorney somebody sure.,253.18,2020-03-19,144
1448,Transfer,Specific raise.,129.65,2019-09-29,144
1449,Transfer,Dinner stand thought size.,57.33,2016-08-05,144
1450,Payment,Clearly it past agreement.,2305.76,2022-12-27,144
1451,Withdrawal,Seek second.,1758.48,2025-01-16,144
1452,Withdrawal,Difficult feeling outside.,2420.32,2024-12-19,144
1453,Transfer,School my green necessary.,2133.13,2018-12-14,144
1454,Deposit,Phone safe model begin.,998.65,2025-03-03,144
1455,Deposit,Memory approach report us.,1457.35,2022-11-09,144
1456,Transfer,Break of check.,81.65,2021-01-29,144
1457,Deposit,Effort lead within detail camera.,502.08,2015-11-06,144
1458,Transfer,On and turn.,349.08,2019-09-03,144
1459,Deposit,Brother cold director.,2310.51,2018-05-14,144
1460,Deposit,Focus news upon keep face.,589.81,2024-12-27,144
1461,Payment,Rate wonder rule.,865.27,2025-01-05,144
1462,Withdrawal,Despite how leg least rich.,2218.91,2020-06-08,146
1463,Deposit,Eight learn determine his.,677.00,2025-05-04,146
1464,Withdrawal,I about whom help.,89.96,2020-02-11,146
1465,Payment,Class yeah system.,1626.19,2020-12-19,146
1466,Withdrawal,Tend Congress reach.,759.24,2016-04-11,146
1467,Deposit,Camera ok up teach me.,54.59,2025-03-09,146
1468,Withdrawal,Close new energy key interview.,1934.26,2016-09-15,146
1469,Deposit,Out culture action.,1705.17,2017-07-13,147
1470,Payment,Return growth only.,1381.69,2025-03-22,147
1471,Withdrawal,Now production already I.,1914.44,2018-01-03,147
1472,Withdrawal,Allow event good discuss.,1074.87,2021-01-07,147
1473,Transfer,Dark president enough.,289.84,2024-06-25,147
1474,Payment,Minute risk official yourself.,880.12,2021-12-16,147
1475,Withdrawal,Both minute.,2295.25,2023-02-19,147
1476,Withdrawal,Wonder sometimes goal.,230.89,2025-09-10,147
1477,Deposit,Whom consider ahead.,1033.25,2017-05-14,147
1478,Withdrawal,See life radio listen.,2477.36,2025-08-21,147
1479,Deposit,Film report.,2031.74,2024-12-12,147
1480,Transfer,Smile education wear.,317.66,2023-10-13,147
1481,Withdrawal,Bar improve.,110.25,2021-11-19,147
1482,Payment,Often understand scene star.,2495.22,2024-05-08,147
1483,Deposit,Report of election available east.,1197.27,2024-06-07,147
1484,Withdrawal,Senior TV decade table cover.,191.87,2019-09-17,147
1485,Transfer,From market major leave.,1237.83,2017-07-24,147
1486,Transfer,Manage maintain nothing guess next.,1109.41,2022-05-31,148
1487,Withdrawal,Decade simply.,1950.74,2022-07-11,148
1488,Transfer,Magazine your.,1317.58,2022-10-22,148
1489,Deposit,Once detail.,1744.73,2020-02-28,148
1490,Payment,Age natural name fear it.,135.94,2021-03-14,148
1491,Withdrawal,Talk court part actually.,700.18,2023-07-11,148
1492,Withdrawal,Support boy tend almost.,2103.72,2019-12-19,148
1493,Withdrawal,Bank particular.,763.04,2019-08-10,148
1494,Withdrawal,Final whom film contain.,307.75,2017-09-04,148
1495,Payment,Include economy peace.,90.63,2023-03-04,148
1496,Deposit,End one.,1625.12,2020-09-19,148
1497,Deposit,Beautiful tell.,54.20,2016-06-05,148
1498,Transfer,Week best value since traditional.,695.64,2021-07-01,149
1499,Deposit,Stay region affect.,2068.12,2024-11-09,149
1500,Payment,Wonder probably number become wonder.,698.45,2018-12-20,149
1501,Payment,Difference product ago lawyer.,1238.90,2016-02-18,149
1502,Withdrawal,Herself program hit consider already.,962.27,2025-04-23,149
1503,Payment,Brother song seven leader.,515.12,2023-09-27,149
1504,Transfer,Figure push arm meeting.,1331.70,2018-05-26,149
1505,Transfer,Nothing keep citizen environment.,79.23,2017-04-01,149
1506,Transfer,Per light professor send.,2343.12,2018-12-24,149
1507,Withdrawal,Gun radio peace church.,2306.82,2022-11-11,149
1508,Payment,Level budget race final.,1893.37,2021-12-25,149
1509,Deposit,Benefit whole put day space.,2164.49,2017-01-11,149
1510,Payment,Above whom interest future.,2018.68,2019-08-08,149
1511,Payment,Necessary movie political nearly senior.,2146.43,2019-10-23,150
1512,Transfer,Until model.,1060.16,2017-09-28,150
1513,Payment,Listen walk may worry long.,407.21,2021-07-13,150
1514,Withdrawal,Fall defense recent create talk.,1864.34,2023-02-19,150
1515,Transfer,Even many collection.,2269.37,2022-08-29,150
1516,Transfer,Character how manage.,214.76,2023-01-02,150
1517,Deposit,Those she go hour.,844.49,2021-05-19,150
1518,Transfer,Save million pretty.,1539.25,2021-10-01,150
1519,Deposit,His else on enter.,1648.42,2017-01-12,150
1520,Transfer,Season give success speak.,311.64,2019-06-07,150
1521,Withdrawal,Every kitchen education.,2090.16,2016-04-20,150
1522,Payment,Positive response can age.,1110.08,2025-08-12,150
1523,Transfer,Drop manager over accept.,23.17,2025-05-23,150
1524,Withdrawal,Quickly security particularly.,1201.04,2016-05-03,150
1525,Transfer,These politics else there.,147.40,2024-11-30,151
1526,Transfer,Kid spring evidence.,2242.71,2019-08-16,151
1527,Withdrawal,Significant lot.,2383.28,2020-11-12,151
1528,Transfer,Hear mother.,645.76,2016-12-25,151
1529,Withdrawal,Role head idea.,649.59,2020-04-03,151
1530,Withdrawal,Cost parent easy.,569.32,2023-11-07,151
1531,Deposit,Here wish modern recent everybody.,2178.23,2018-06-14,151
1532,Deposit,Listen learn.,582.45,2018-06-19,151
1533,Payment,Whose then.,461.45,2020-02-15,151
1534,Withdrawal,Goal return.,1450.15,2025-05-03,151
1535,Transfer,Despite specific religious stuff.,152.97,2017-10-17,151
1536,Transfer,Billion soon these imagine.,2438.23,2025-08-16,151
1537,Withdrawal,Discover mouth place it dark.,1351.56,2025-04-21,151
1538,Payment,Under level positive.,874.97,2024-12-08,151
1539,Withdrawal,Reality young west.,283.84,2024-12-08,151
1540,Transfer,Tell seat easy surface.,510.90,2019-05-30,151
1541,Payment,Tough cultural six.,2073.02,2018-03-03,151
1542,Transfer,Listen born organization site remember.,179.41,2021-01-09,151
1543,Transfer,Exist staff apply become condition.,62.71,2018-12-31,152
1544,Transfer,Job lot mouth radio.,838.13,2021-03-25,152
1545,Deposit,Foreign hot with energy thing.,1177.24,2022-07-05,152
1546,Transfer,Not light million yet.,401.62,2025-04-22,152
1547,Deposit,Interview enjoy.,2325.84,2019-03-06,152
1548,Transfer,Threat language pretty.,266.47,2023-06-08,152
1549,Transfer,Relationship list operation.,1277.48,2017-01-18,152
1550,Deposit,Age speak gas serious.,2349.91,2021-07-23,152
1551,Payment,Improve control level.,1642.99,2024-02-15,152
1552,Payment,Team like item like.,2387.99,2023-04-16,154
1553,Deposit,Be suffer record quite.,1347.88,2024-06-12,154
1554,Payment,Walk outside dream.,1518.15,2018-05-31,154
1555,Transfer,Two television now camera.,793.03,2023-08-15,154
1556,Withdrawal,Left hair popular minute.,2277.76,2022-02-13,154
1557,Withdrawal,Whether bill say.,1997.72,2021-09-30,154
1558,Deposit,Training eat in.,1140.10,2017-06-01,154
1559,Payment,Knowledge free really sing.,1113.07,2015-12-08,155
1560,Deposit,Majority at.,905.34,2021-11-10,155
1561,Payment,Physical send.,2286.67,2018-06-24,155
1562,Payment,Budget air interview American.,1513.44,2020-10-09,155
1563,Withdrawal,Whole month.,575.18,2016-07-10,155
1564,Payment,Quite feeling most especially why.,2314.37,2023-01-22,155
1565,Withdrawal,Direction military.,1685.59,2018-05-04,155
1566,Transfer,Leg item tend process.,1514.26,2016-11-18,155
1567,Deposit,Test there.,854.59,2024-06-25,155
1568,Withdrawal,Can continue around act brother.,1021.85,2020-02-22,155
1569,Withdrawal,Never standard each production.,1440.45,2018-09-17,155
1570,Payment,Sound eight school bar.,2249.78,2015-12-24,155
1571,Transfer,Season for person stock.,417.76,2021-02-10,156
1572,Payment,Yes thousand nearly.,1914.01,2017-10-30,156
1573,Deposit,Too you onto agency yet.,1857.39,2024-05-22,156
1574,Withdrawal,Almost phone he above require.,2084.81,2025-07-15,156
1575,Payment,Choice people sit buy.,2474.84,2024-04-27,156
1576,Withdrawal,City street power together.,886.57,2021-04-18,158
1577,Transfer,Way probably I cultural again.,1780.25,2024-06-21,158
1578,Deposit,State close early sure human.,2243.67,2022-01-12,158
1579,Deposit,Why without ahead.,2485.34,2025-04-19,158
1580,Payment,Poor bring good source success.,1847.13,2021-10-29,158
1581,Payment,Radio decade clear.,2276.77,2018-09-25,158
1582,Transfer,Certainly window participant.,1852.00,2020-12-02,158
1583,Withdrawal,Behavior with for.,1894.39,2017-12-15,158
1584,Deposit,Factor customer.,1833.87,2017-09-09,158
1585,Transfer,Cause although you take value.,381.49,2025-09-20,158
1586,Payment,Space area more.,1685.09,2020-09-20,158
1587,Transfer,Site allow down.,801.77,2023-10-29,158
1588,Withdrawal,Travel get.,2361.98,2024-09-20,158
1589,Deposit,Explain large trip grow series.,744.07,2021-12-24,158
1590,Payment,Outside those only moment.,1410.76,2019-12-01,158
1591,Transfer,Even respond point.,713.86,2021-07-01,158
1592,Deposit,Door stop hear be.,1893.49,2024-03-14,158
1593,Withdrawal,Magazine teacher could.,2035.15,2017-07-26,158
1594,Transfer,That job ever capital great.,1298.32,2019-05-11,160
1595,Withdrawal,Mean continue.,249.57,2022-08-12,160
1596,Payment,Half level industry month.,297.26,2022-09-26,160
1597,Withdrawal,Product bad town option during.,1097.85,2015-11-17,160
1598,Deposit,Buy institution risk store foreign.,721.91,2022-11-24,160
1599,Transfer,Energy maybe hold.,2311.37,2018-05-02,160
1600,Withdrawal,Address remember family never.,353.37,2023-06-27,160
1601,Withdrawal,Science those suddenly say member.,69.35,2025-05-12,160
1602,Deposit,Pressure explain Republican.,17.66,2016-06-21,160
